Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers PDSCH,DL Bandwidth,LTE Net PDSCH Throughput,BLER,TB Size,Subframes,RBs,RB per Subframe,MCS,Modulation (Based on MCS),Max PDSCH Layers,Avg PDSCH Layers,1 Retransmission,2 Retransmissions,3 Retransmissions,Test Name,Direction,Test Status
2025-02-24 18:38:23.863,2025-02-24,Day1-TMO-NH-IN,36.19586700,-94.18474500,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,107353.125,0.027999999,6742.2,514,102236,178,24.9,64QAM,4,2,0.047711782,0.00097370986,0,Capacity,Downlink,Completed
2025-02-24 18:38:24.379,2025-02-24,Day1-TMO-NH-IN,36.19585800,-94.18472300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,106650.12,0.036,7339.5,493,95552,175,26.6,64QAM,4,2,0.044238683,0.0030864198,0,Capacity,Downlink,Completed
2025-02-24 18:38:24.869,2025-02-24,Day1-TMO-NH-IN,36.19585800,-94.18472300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,83927.11,0.055999998,6895.3,405,74532,169,26.1,64QAM,4,2,0.0752551,0,0.0012755102,Capacity,Downlink,Completed
2025-02-24 18:38:25.388,2025-02-24,Day1-TMO-NH-IN,36.19584400,-94.18466900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,89175.8,0.05,7035.7,439,84136,177,26.1,64QAM,4,2,0.049826186,0.0034762456,0.0011587485,Capacity,Downlink,Completed
2025-02-24 18:38:25.864,2025-02-24,Day1-TMO-NH-IN,36.19584100,-94.18464900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,92764.4,0.046,6773.3,433,82328,171,25.5,64QAM,4,2,0.04235294,0.004705882,0.002352941,Capacity,Downlink,Completed
2025-02-24 18:38:26.374,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18462900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,95648.79,0.034,7408.7,437,83036,172,27,64QAM,4,2,0.0502924,0,0,Capacity,Downlink,Completed
2025-02-24 18:38:26.868,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18462900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,92118.95,0.08,6666.3,469,87952,171,25.4,64QAM,4,2,0.07197383,0.00436205,0.002181025,Capacity,Downlink,Completed
2025-02-24 18:38:27.383,2025-02-24,Day1-TMO-NH-IN,36.19583500,-94.18458100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,96974.59,0.027999999,6720.6,490,91932,171,25.6,64QAM,4,2,0.03131524,0.0020876827,0,Capacity,Downlink,Completed
2025-02-24 18:38:27.903,2025-02-24,Day1-TMO-NH-IN,36.19583600,-94.18456200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,104498.766,0.056999996,7178.8,508,97424,175,26.3,64QAM,4,2,0.06532663,0.0040201005,0,Capacity,Downlink,Completed
2025-02-24 18:38:28.409,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18454300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,113098.234,0.011,7789.6,468,91892,176,27.3,64QAM,4,2,0.010775862,0.0010775862,0.0010775862,Capacity,Downlink,Completed
2025-02-24 18:38:28.868,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18454300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,101741.91,0.076,7373,431,84980,180,26.6,64QAM,4,2,0.0771028,0.009345794,0.0023364485,Capacity,Downlink,Completed
2025-02-24 18:38:34.275,2025-02-24,Day1-TMO-NH-IN,36.19583500,-94.18450700,T-Mobile,LTE,LTE,LTE,1,20,0,,,0,,,,64QAM,,,,,,Capacity,Uplink,Completed
2025-02-24 18:38:34.436,2025-02-24,Day1-TMO-NH-IN,36.19583500,-94.18450700,T-Mobile,LTE,LTE,LTE,1,20,57.44,0,289,4,16,4,25.2,64QAM,2,2,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:34.736,2025-02-24,Day1-TMO-NH-IN,36.19583500,-94.18450700,T-Mobile,LTE,LTE,LTE,1,20,1624.904,0,3808.4,11,824,39,26.2,64QAM,2,2,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:35.336,2025-02-24,Day1-TMO-NH-IN,36.19582500,-94.18450800,T-Mobile,LTE,LTE,LTE,1,20,435.984,0,403.7,61,424,5,27,64QAM,2,2,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:35.803,2025-02-24,Day1-TMO-NH-IN,36.19582500,-94.18450800,T-Mobile,LTE,LTE,LTE,1,20,1024.36,0,349.9,120,716,4,27.4,64QAM,2,2,0.0116959065,0.0058479533,0,Capacity,Uplink,Completed
2025-02-24 18:38:36.323,2025-02-24,Day1-TMO-NH-IN,36.19581900,-94.18450700,T-Mobile,LTE,LTE,LTE,1,20,1013.768,0.027999999,380.1,124,816,5,27.4,64QAM,2,2,0.039325844,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:36.413,2025-02-24,Day1-TMO-NH-IN,36.19581900,-94.18450700,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1101.336,0,364.4,23,152,5,27.2,64QAM,4,2,0.029411765,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:36.889,2025-02-24,Day1-TMO-NH-IN,36.19581900,-94.18450700,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1347.384,0.0139999995,373.2,188,1032,8,27,64QAM,4,2,0.03181818,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:37.388,2025-02-24,Day1-TMO-NH-IN,36.19581800,-94.18450700,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1533.368,0,356.6,230,1152,8,27.4,64QAM,4,2,0.029850746,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:37.923,2025-02-24,Day1-TMO-NH-IN,36.19581800,-94.18450700,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1607.72,0.003,344.7,255,1312,8,27.1,64QAM,4,2,0.022364218,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:38.393,2025-02-24,Day1-TMO-NH-IN,36.19582100,-94.18449800,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1402.352,0.021,355,194,1044,8,27.4,64QAM,4,2,0.016877636,0,0.004219409,Capacity,Uplink,Completed
2025-02-24 18:38:38.908,2025-02-24,Day1-TMO-NH-IN,36.19582100,-94.18449800,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1512.672,0,360.7,229,1140,8,27.6,64QAM,4,2,0.044444446,0,0.0037037036,Capacity,Uplink,Completed
2025-02-24 18:38:39.388,2025-02-24,Day1-TMO-NH-IN,36.19582200,-94.18449200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1412.624,0.004,333.7,223,1068,7,27.2,64QAM,4,2,0.015686275,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:39.898,2025-02-24,Day1-TMO-NH-IN,36.19582200,-94.18449200,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1506.552,0.029000001,355.7,237,1248,8,27.4,64QAM,4,2,0.028571429,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:40.389,2025-02-24,Day1-TMO-NH-IN,36.19582400,-94.18448600,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1591.744,0,354.1,229,1204,8,27.2,64QAM,4,2,0.010869565,0.0036231885,0.0036231885,Capacity,Uplink,Completed
2025-02-24 18:38:40.878,2025-02-24,Day1-TMO-NH-IN,36.19582400,-94.18448600,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1262.328,0.009,367.3,187,916,8,27.4,64QAM,4,2,0.014018691,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:41.434,2025-02-24,Day1-TMO-NH-IN,36.19582700,-94.18448400,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1365.944,0.018,348.5,244,1196,8,27.4,64QAM,4,2,0.0323741,0.007194245,0,Capacity,Uplink,Completed
2025-02-24 18:38:41.936,2025-02-24,Day1-TMO-NH-IN,36.19582700,-94.18448400,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1418.208,0.019,335.4,221,1160,8,26.7,64QAM,4,2,0.044444446,0.0037037036,0,Capacity,Uplink,Completed
2025-02-24 18:38:42.442,2025-02-24,Day1-TMO-NH-IN,36.19582900,-94.18448300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1634.536,0.023,352.1,239,1292,8,27.1,64QAM,4,2,0.006644518,0.016611295,0.006644518,Capacity,Uplink,Completed
2025-02-24 18:38:42.939,2025-02-24,Day1-TMO-NH-IN,36.19582900,-94.18448300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1569.368,0.018,358.2,232,1256,8,27.2,64QAM,4,2,0.018050542,0,0.0036101083,Capacity,Uplink,Completed
2025-02-24 18:38:43.484,2025-02-24,Day1-TMO-NH-IN,36.19583000,-94.18448100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1483.512,0.003,350.8,241,1272,8,27.1,64QAM,4,2,0.013840831,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:43.953,2025-02-24,Day1-TMO-NH-IN,36.19583000,-94.18448100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1654.752,0.034,339.3,236,1240,8,27.4,64QAM,4,2,0.047138046,0,0,Capacity,Uplink,Completed
2025-02-24 18:38:44.468,2025-02-24,Day1-TMO-NH-IN,36.19582500,-94.18445900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1503.872,0,349.4,227,1216,8,27.2,64QAM,4,2,0.032490976,0,0.0072202166,Capacity,Uplink,Completed
2025-02-24 18:38:44.936,2025-02-24,Day1-TMO-NH-IN,36.19582500,-94.18445900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,1523.608,0.036,338.2,219,1220,8,26.5,64QAM,4,2,0.04,0.0036363637,0.0036363637,Capacity,Uplink,Completed
2025-02-24 18:38:50.636,2025-02-24,Day1-TMO-NH-IN,36.19584900,-94.18443200,T-Mobile,LTE,LTE,LTE,1,20,3.216,0,241,2,8,4,22.5,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:51.536,2025-02-24,Day1-TMO-NH-IN,36.19585000,-94.18442200,T-Mobile,LTE,LTE,LTE,1,20,2.816,0,317,1,4,4,27,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:51.836,2025-02-24,Day1-TMO-NH-IN,36.19585000,-94.18442200,T-Mobile,LTE,LTE,LTE,1,20,7.6,0,285,1,4,4,25,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:52.736,2025-02-24,Day1-TMO-NH-IN,36.19584900,-94.18440400,T-Mobile,LTE,LTE,LTE,1,20,4.176,0,235,2,8,4,24,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:53.636,2025-02-24,Day1-TMO-NH-IN,36.19584500,-94.18438800,T-Mobile,LTE,LTE,LTE,1,20,3.648,0,205,2,8,4,20.5,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:54.536,2025-02-24,Day1-TMO-NH-IN,36.19584700,-94.18437100,T-Mobile,LTE,LTE,LTE,1,20,2.536,0,285,1,4,4,25,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:54.836,2025-02-24,Day1-TMO-NH-IN,36.19584700,-94.18437100,T-Mobile,LTE,LTE,LTE,1,20,5.36,0,201,1,4,4,24,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:55.736,2025-02-24,Day1-TMO-NH-IN,36.19584000,-94.18436000,T-Mobile,LTE,LTE,LTE,1,20,4.744,0,267,2,8,4,24,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:56.636,2025-02-24,Day1-TMO-NH-IN,36.19583100,-94.18434900,T-Mobile,LTE,LTE,LTE,1,20,4.608,0,259,2,8,4,25.5,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:57.536,2025-02-24,Day1-TMO-NH-IN,36.19582300,-94.18434400,T-Mobile,LTE,LTE,LTE,1,20,3.312,0,373,1,4,4,28,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:57.836,2025-02-24,Day1-TMO-NH-IN,36.19582300,-94.18434400,T-Mobile,LTE,LTE,LTE,1,20,9.944,0,373,1,4,4,28,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:58.736,2025-02-24,Day1-TMO-NH-IN,36.19581400,-94.18434400,T-Mobile,LTE,LTE,LTE,1,20,5.632,0,317,2,8,4,27,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:38:59.936,2025-02-24,Day1-TMO-NH-IN,36.19581000,-94.18434200,T-Mobile,LTE,LTE,LTE,1,20,27.736,0,260,4,16,4,24.5,64QAM,2,2,0,0,0,Capacity,Downlink,Completed
2025-02-24 18:39:00.536,2025-02-24,Day1-TMO-NH-IN,36.19580900,-94.18434300,T-Mobile,LTE,LTE,LTE,1,20,780.12,0.11399999,1714.3,23,948,22,25.6,64QAM,2,1.9,0,0,0.028571429,Capacity,Downlink,Completed
2025-02-24 18:39:00.836,2025-02-24,Day1-TMO-NH-IN,36.19580900,-94.18434300,T-Mobile,LTE,LTE,LTE,1,20,1430.696,0,2235.5,15,784,27,26.2,64QAM,2,2,0,0,0,Capacity,Downlink,Completed
2025-02-24 18:39:01.419,2025-02-24,Day1-TMO-NH-IN,36.19580700,-94.18434800,T-Mobile,LTE,LTE,LTE,1,20,1849.36,0.19700001,3081.6,44,3188,37,25.6,64QAM,2,2,0.028169014,0,0,Capacity,Downlink,Completed
2025-02-24 18:39:01.903,2025-02-24,Day1-TMO-NH-IN,36.19580700,-94.18434800,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,32943.09,0.076,5548.1,200,33648,85,24.7,64QAM,4,2,0.078085646,0.005037783,0.0025188916,Capacity,Downlink,Completed
2025-02-24 18:39:02.383,2025-02-24,Day1-TMO-NH-IN,36.19580300,-94.18433800,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,53618.56,0.084,5472.7,375,53404,146,25.1,64QAM,4,2,0.074923545,0.006116208,0.006116208,Capacity,Downlink,Completed
2025-02-24 18:39:02.903,2025-02-24,Day1-TMO-NH-IN,36.19580300,-94.18433800,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,69396.086,0.07,5797.7,442,79404,171,23.7,64QAM,4,2,0.10357143,0.0011904762,0.0035714286,Capacity,Downlink,Completed
2025-02-24 18:39:03.353,2025-02-24,Day1-TMO-NH-IN,36.19579800,-94.18433000,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,91057.33,0.076,6219.1,464,85712,174,24.2,64QAM,4,2,0.09162011,0.008938547,0,Capacity,Downlink,Completed
2025-02-24 18:39:03.836,2025-02-24,Day1-TMO-NH-IN,36.19579800,-94.18433000,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,72003.67,0.079,6376.7,394,69612,166,25.3,64QAM,4,2,0.06542056,0.005340454,0.002670227,Capacity,Downlink,Completed
2025-02-24 18:39:04.338,2025-02-24,Day1-TMO-NH-IN,36.19579500,-94.18432300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,69667.66,0.059,5920.3,412,75476,171,23.8,64QAM,4,2,0.08207071,0.0088383835,0.0025252525,Capacity,Downlink,Completed
2025-02-24 18:39:04.844,2025-02-24,Day1-TMO-NH-IN,36.19579500,-94.18432300,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,86963.734,0.047,5996.4,490,96064,178,23.5,64QAM,4,2,0.05561277,0.0041194647,0,Capacity,Downlink,Completed
2025-02-24 18:39:05.336,2025-02-24,Day1-TMO-NH-IN,36.19579500,-94.18432000,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,87538.086,0.072,6182,479,92948,178,23.9,64QAM,4,2,0.11064278,0.0021074815,0.0021074815,Capacity,Downlink,Completed
2025-02-24 18:39:05.838,2025-02-24,Day1-TMO-NH-IN,36.19579500,-94.18432000,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,85175.17,0.068,5929.7,496,96448,177,23.3,64QAM,4,2,0.08682329,0.0030643514,0.0010214505,Capacity,Downlink,Completed
2025-02-24 18:39:06.344,2025-02-24,Day1-TMO-NH-IN,36.19579700,-94.18431100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,96879.39,0.055,6179.9,540,104100,176,24.1,64QAM,4,2,0.06754221,0.008442776,0,Capacity,Downlink,Completed
2025-02-24 18:39:06.836,2025-02-24,Day1-TMO-NH-IN,36.19579700,-94.18431100,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,92821.02,0.072,6361.7,491,96152,177,24.4,64QAM,4,2,0.07377049,0.0051229508,0.0040983604,Capacity,Downlink,Completed
2025-02-24 18:39:07.334,2025-02-24,Day1-TMO-NH-IN,36.19579900,-94.18429900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,84927.86,0.093,6257.9,478,92820,175,24.3,64QAM,4,2,0.09378293,0.008429926,0.0031612224,Capacity,Downlink,Completed
2025-02-24 18:39:07.849,2025-02-24,Day1-TMO-NH-IN,36.19579900,-94.18429900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,78138.86,0.055,5634.3,490,92708,175,22.7,64QAM,4,2,0.05532359,0.007306889,0.003131524,Capacity,Downlink,Completed
2025-02-24 18:39:08.358,2025-02-24,Day1-TMO-NH-IN,36.19580100,-94.18429000,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,92347.32,0.056999996,6366,505,96624,175,24.5,64QAM,4,2,0.0694864,0.003021148,0.0020140987,Capacity,Downlink,Completed
2025-02-24 18:39:08.869,2025-02-24,Day1-TMO-NH-IN,36.19580100,-94.18429000,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,75595.63,0.08,6337.6,429,81104,174,24.6,64QAM,4,2,0.06690562,0.0035842294,0.0035842294,Capacity,Downlink,Completed
2025-02-24 18:39:09.369,2025-02-24,Day1-TMO-NH-IN,36.19580600,-94.18428700,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,80637.625,0.069,6370.3,450,81320,172,25.1,64QAM,4,2,0.058411215,0.0070093456,0.004672897,Capacity,Downlink,Completed
2025-02-24 18:39:09.883,2025-02-24,Day1-TMO-NH-IN,36.19580600,-94.18428700,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,91181.18,0.072,6656.7,489,92196,173,25.6,64QAM,4,2,0.082722515,0.005235602,0.0010471204,Capacity,Downlink,Completed
2025-02-24 18:39:10.369,2025-02-24,Day1-TMO-NH-IN,36.19581300,-94.18427900,T-Mobile,LTE CA,LTE 2CCA,LTE,2,40,92451.195,0.081999995,6854.3,456,87216,172,25.8,64QAM,4,2,0.06688963,0.0078037903,0.0011148272,Capacity,Downlink,Completed
2025-02-24 18:39:15.980,2025-02-24,Day1-TMO-NH-IN,36.19583400,-94.18422700,T-Mobile,LTE,LTE,LTE,1,20,0,,,0,,,,64QAM,,,,,,Capacity,Uplink,Completed
2025-02-24 18:39:16.136,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18421900,T-Mobile,LTE,LTE,LTE,1,20,129.696,0,281,7,36,4,25.2,64QAM,2,1.9,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:39:16.436,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18421900,T-Mobile,LTE,LTE,LTE,1,20,2074.584,0.412,4653,21,2536,69,24.1,64QAM,2,1.8,0.05882353,0,0,Capacity,Uplink,Completed
2025-02-24 18:39:17.028,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18421900,T-Mobile,LTE,LTE,LTE,1,20,437.84,0,385.8,63,540,6,23.1,64QAM,2,2,0.13095239,0.035714287,0.011904762,Capacity,Uplink,Completed
2025-02-24 18:39:17.521,2025-02-24,Day1-TMO-NH-IN,36.19584000,-94.18420800,T-Mobile,LTE,LTE,LTE,1,20,1007.512,0.096999995,349,119,964,5,25.5,64QAM,2,2,0.08163265,0.020408163,0,Capacity,Uplink,Completed
2025-02-24 18:39:18.044,2025-02-24,Day1-TMO-NH-IN,36.19584000,-94.18420800,T-Mobile,LTE,LTE,LTE,1,20,647.072,0.081999995,268.6,106,880,5,21.4,64QAM,2,2,0.0882353,0.03529412,0,Capacity,Uplink,Completed
2025-02-24 18:39:18.536,2025-02-24,Day1-TMO-NH-IN,36.19584300,-94.18419700,T-Mobile,LTE,LTE,LTE,1,20,646.808,0.039,266.5,97,876,5,20.5,64QAM,2,1.9,0.09090909,0.038961038,0.0064935065,Capacity,Uplink,Completed
2025-02-24 18:39:19.004,2025-02-24,Day1-TMO-NH-IN,36.19584300,-94.18419700,T-Mobile,LTE,LTE,LTE,1,20,767.992,0.091000006,281.2,105,932,5,21.4,64QAM,2,2,0.10285714,0.017142856,0.0057142857,Capacity,Uplink,Completed
2025-02-24 18:39:19.558,2025-02-24,Day1-TMO-NH-IN,36.19585000,-94.18418600,T-Mobile,LTE,LTE,LTE,1,20,521.432,0.023,211.7,116,804,4,19.7,64QAM,2,1.9,0.08045977,0.022988506,0,Capacity,Uplink,Completed
2025-02-24 18:39:20.036,2025-02-24,Day1-TMO-NH-IN,36.19585000,-94.18418600,T-Mobile,LTE,LTE,LTE,1,20,732.112,0.037,278.5,110,780,5,22.7,64QAM,2,1.9,0.11728395,0.0061728396,0.0061728396,Capacity,Uplink,Completed
2025-02-24 18:39:20.507,2025-02-24,Day1-TMO-NH-IN,36.19585500,-94.18417600,T-Mobile,LTE,LTE,LTE,1,20,561.6,0.101,260.1,94,688,5,21.5,64QAM,2,1.9,0.086330935,0.021582734,0.007194245,Capacity,Uplink,Completed
2025-02-24 18:39:21.079,2025-02-24,Day1-TMO-NH-IN,36.19586100,-94.18416800,T-Mobile,LTE,LTE,LTE,1,20,533.072,0.069,233.2,115,880,5,20.1,64QAM,2,2,0.046242774,0.028901733,0.01734104,Capacity,Uplink,Completed
2025-02-24 18:39:21.536,2025-02-24,Day1-TMO-NH-IN,36.19586100,-94.18416800,T-Mobile,LTE,LTE,LTE,1,20,222.632,0.017,219.2,42,264,4,19.7,64QAM,2,2,0.10169491,0,0,Capacity,Uplink,Completed
2025-02-24 18:39:22.078,2025-02-24,Day1-TMO-NH-IN,36.19586400,-94.18415500,T-Mobile,LTE,LTE,LTE,1,20,365.232,0,250.1,91,408,4,22.6,64QAM,2,2,0.030303031,0,0,Capacity,Uplink,Completed
2025-02-24 18:39:22.528,2025-02-24,Day1-TMO-NH-IN,36.19586400,-94.18415500,T-Mobile,LTE,LTE,LTE,1,20,499.904,0.103,217.8,98,636,4,20.6,64QAM,2,2,0.08275862,0.0068965517,0.013793103,Capacity,Uplink,Completed
2025-02-24 18:39:23.036,2025-02-24,Day1-TMO-NH-IN,36.19586400,-94.18415500,T-Mobile,LTE,LTE,LTE,1,20,688.096,0.102,257.3,111,1036,5,20.1,64QAM,2,1.9,0.086021505,0.016129032,0.010752688,Capacity,Uplink,Completed
2025-02-24 18:39:23.448,2025-02-24,Day1-TMO-NH-IN,36.19586300,-94.18414200,T-Mobile,LTE,LTE,LTE,1,20,822.256,0.048,299.4,95,824,5,21.8,64QAM,2,2,0.06122449,0.013605442,0,Capacity,Uplink,Completed
2025-02-24 18:39:23.936,2025-02-24,Day1-TMO-NH-IN,36.19586300,-94.18414200,T-Mobile,LTE,LTE,LTE,1,20,248.16,0.015,232.6,59,270,4,21.7,64QAM,2,1.9,0.09090909,0,0,Capacity,Uplink,Completed
2025-02-24 18:39:24.498,2025-02-24,Day1-TMO-NH-IN,36.19586600,-94.18412900,T-Mobile,LTE,LTE,LTE,1,20,271.856,0.061,208.5,76,455,4,20.4,64QAM,2,1.9,0.071428575,0.030612245,0.020408163,Capacity,Uplink,Completed
2025-02-24 18:39:24.928,2025-02-24,Day1-TMO-NH-IN,36.19586600,-94.18412900,T-Mobile,LTE,LTE,LTE,1,20,520.496,0.048,233.9,100,552,4,21.8,64QAM,2,1.9,0.06349207,0.015873017,0.007936508,Capacity,Uplink,Completed
2025-02-24 18:39:25.436,2025-02-24,Day1-TMO-NH-IN,36.19587100,-94.18411600,T-Mobile,LTE,LTE,LTE,1,20,523.552,0.106000006,201.4,123,988,5,17.7,64QAM,2,1.9,0.08994709,0.037037037,0.01058201,Capacity,Uplink,Completed
2025-02-24 18:39:25.944,2025-02-24,Day1-TMO-NH-IN,36.19587100,-94.18411600,T-Mobile,LTE,LTE,LTE,1,20,579.92,0.067,247,110,784,5,21.3,64QAM,2,2,0.06097561,0.024390243,0.018292682,Capacity,Uplink,Completed
2025-02-24 18:39:26.458,2025-02-24,Day1-TMO-NH-IN,36.19587400,-94.18410800,T-Mobile,LTE,LTE,LTE,1,20,657.448,0.019,280.9,109,712,5,23.4,64QAM,2,2,0.07692308,0.0064102565,0,Capacity,Uplink,Completed
2025-02-24 18:39:32.210,2025-02-24,Day1-TMO-NH-IN,36.19588300,-94.18405200,T-Mobile,LTE,LTE,LTE,1,20,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Completed
2025-02-24 18:39:32.336,2025-02-24,Day1-TMO-NH-IN,36.19588300,-94.18405200,T-Mobile,LTE,LTE,LTE,1,20,47.68,0,250.3,3,12,4,23,64QAM,2,1.7,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:33.236,2025-02-24,Day1-TMO-NH-IN,36.19588300,-94.18404400,T-Mobile,LTE,LTE,LTE,1,20,2.392,0,269,1,4,4,24,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:33.536,2025-02-24,Day1-TMO-NH-IN,36.19588300,-94.18404400,T-Mobile,LTE,LTE,LTE,1,20,7.168,0,269,1,4,4,24,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:34.136,2025-02-24,Day1-TMO-NH-IN,36.19588700,-94.18402900,T-Mobile,LTE,LTE,LTE,1,20,19.816,0.4,235.4,8,40,4,22.1,64QAM,2,1.6,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:34.436,2025-02-24,Day1-TMO-NH-IN,36.19588700,-94.18402900,T-Mobile,LTE,LTE,LTE,1,20,28.4,0.455,186,11,43,4,19.2,64QAM,2,1.5,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:34.736,2025-02-24,Day1-TMO-NH-IN,36.19588700,-94.18402900,T-Mobile,LTE,LTE,LTE,1,20,6.216,0,233,1,4,4,22,64QAM,2,2,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:35.336,2025-02-24,Day1-TMO-NH-IN,36.19589100,-94.18401500,T-Mobile,LTE,LTE,LTE,1,20,6.984,0,131,4,16,4,16.8,64QAM,2,1.8,0.25,0,0,Ping,Mixed,Completed
2025-02-24 18:39:35.636,2025-02-24,Day1-TMO-NH-IN,36.19589100,-94.18401500,T-Mobile,LTE,LTE,LTE,1,20,54.056,0,202.7,9,36,4,18.9,64QAM,2,2,0.1,0.1,0,Ping,Mixed,Completed
2025-02-24 18:39:36.236,2025-02-24,Day1-TMO-NH-IN,36.19589300,-94.18400000,T-Mobile,LTE,LTE,LTE,1,20,6.224,0.42900002,132.3,7,27,4,15.4,16QAM,2,1.6,0.14285715,0,0,Ping,Mixed,Completed
2025-02-24 18:39:36.536,2025-02-24,Day1-TMO-NH-IN,36.19589300,-94.18400000,T-Mobile,LTE,LTE,LTE,1,20,3.864,0.75,181,4,16,4,20,64QAM,2,1.3,0,0,0,Ping,Mixed,Completed
2025-02-24 18:39:37.136,2025-02-24,Day1-TMO-NH-IN,36.19589700,-94.18398900,T-Mobile,LTE,LTE,LTE,1,20,6.456,0,121,4,16,4,14,16QAM,2,2,0,0,0,Ping,Mixed,Completed
